"id","x","y","Categories","Year","Area (m2)","Population","Female","Male","Population Density","Household (person)","Per Capita Income","Housing Unit Prices For Sale","Housing Unit Prices For Rent","Commercial Property Unit Prices For Sale","Commercial Property Unit Prices For Rent","nearest2009_1","nearest2009_2","nearest2009_3","nearest2009_4","nearest2009_5","nearest2013_1","nearest2013_2","nearest2013_3","nearest2013_4","nearest2013_5","nearest2020_1","nearest2020_2","nearest2020_3","nearest2020_4","nearest2020_5","x_coord","y_coord"
192,"405,883.95","4,545,835.86",10,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,9,28,22,12,12,9,28,22,12,12,20,10,22,12,12,"41.041951","28.880671"
197,"405,915.38","4,545,753.00",10,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,1,17,16,10,10,1,17,16,10,10,1,20,3,10,10,"41.041209","28.881057"
199,"405,926.60","4,545,725.90",10,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,19,26,18,1,12,19,26,12,1,12,19,26,12,1,26,"41.040966","28.881195"
213,"405,960.97","4,545,595.87",10,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,23,1,3,29,21,23,1,3,29,21,2,1,3,22,21,"41.039800","28.881623"
218,"405,991.35","4,545,488.52",10,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,25,3,3,1,26,25,3,3,1,26,25,3,3,1,26,"41.038837","28.882001"
223,"406,048.80","4,545,295.06",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,15,27,10,10,10,28,27,10,10,10,4,12,4,10,"41.037102","28.882714"
224,"406,062.43","4,545,276.81",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,16,28,10,1,28,12,2,10,1,12,16,7,10,1,"41.036939","28.882878"
232,"406,100.64","4,545,218.61",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,12,10,20,28,23,12,10,20,28,22,10,10,20,28,"41.036419","28.883342"
233,"406,102.70","4,545,215.75",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,23,10,10,28,28,23,10,10,28,10,22,10,10,28,"41.036394","28.883367"
234,"406,106.75","4,545,207.81",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,12,10,28,10,10,12,10,28,10,10,10,10,10,23,"41.036323","28.883416"
235,"406,108.98","4,545,203.69",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,10,10,23,12,10,10,10,6,12,10,10,23,6,10,"41.036286","28.883443"
236,"406,110.96","4,545,200.35",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,10,10,23,10,10,10,10,6,2,10,23,10,6,2,"41.036256","28.883467"
241,"406,121.53","4,545,181.44",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,21,1,10,10,23,21,12,10,10,6,21,28,10,4,6,"41.036087","28.883596"
242,"406,124.63","4,545,176.75",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,10,21,1,20,10,10,21,12,20,4,10,21,28,20,"41.036045","28.883633"
248,"406,142.72","4,545,147.46",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,1,23,16,12,10,1,23,16,10,7,4,23,29,10,"41.035784","28.883853"
252,"406,168.04","4,545,108.41",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,12,20,10,16,10,12,20,10,16,10,12,20,4,23,10,"41.035435","28.884160"
254,"406,176.38","4,545,095.00",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,20,10,29,10,10,20,10,29,6,10,20,10,29,18,"41.035315","28.884261"
255,"406,177.89","4,545,090.95",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,2,10,29,20,18,10,10,29,20,10,10,10,29,20,25,"41.035279","28.884279"
256,"406,181.46","4,545,085.63",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,29,10,20,2,10,29,10,20,10,1,29,10,20,10,4,"41.035232","28.884323"
266,"406,210.99","4,545,037.45",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,20,21,7,20,9,20,21,28,20,9,20,21,28,20,28,"41.035046","28.884674"
273,"406,243.21","4,544,984.98",10,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,2,10,12,1,22,2,11,12,1,22,2,14,12,21,"41.034623","28.885044"
284,"406,064.92","4,545,304.22",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,15,10,27,10,23,28,10,27,10,23,4,4,12,10,23,"41.036939","28.882878"
286,"406,072.72","4,545,291.26",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,1,10,10,10,10,1,10,10,4,10,1,10,10,"41.036822","28.882979"
287,"406,076.30","4,545,285.70",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,10,10,10,10,1,10,10,10,10,1,10,10,4,10,"41.036715","28.883022"
289,"406,080.79","4,545,278.16",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,4,10,23,10,1,4,10,4,10,1,4,10,4,10,"41.036715","28.883022"
297,"406,103.81","4,545,239.40",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,21,20,20,20,10,21,20,20,20,12,10,20,20,20,"41.036394","28.883367"
298,"406,105.93","4,545,236.36",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,20,20,23,10,10,20,20,23,10,12,20,20,22,"41.036394","28.883367"
306,"406,132.26","4,545,191.78",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,4,4,29,7,1,4,4,29,7,12,21,4,21,7,28,"41.035942","28.883710"
310,"406,148.40","4,545,168.76",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,12,10,16,20,23,10,10,16,20,23,10,10,29,20,"41.035737","28.883889"
312,"406,152.63","4,545,159.36",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,23,12,10,10,10,23,12,10,10,10,23,12,10,7,"41.035643","28.883970"
313,"406,153.42","4,545,158.17",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,12,23,10,23,10,12,23,10,23,10,12,23,10,23,"41.035643","28.883970"
315,"406,162.68","4,545,142.30",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,21,12,12,23,1,21,12,12,10,1,21,21,12,23,4,"41.035643","28.883970"
321,"406,183.06","4,545,111.08",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,16,18,30,10,6,16,10,28,4,18,23,25,1,"41.035216","28.884334"
325,"406,192.71","4,545,097.98",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,30,10,18,4,10,28,1,10,4,6,1,4,25,10,18,"41.035091","28.884454"
327,"406,196.81","4,545,090.44",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,10,30,25,1,10,10,28,25,4,10,10,1,20,"41.035045","28.884475"
328,"406,201.31","4,545,083.16",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,25,4,10,20,16,25,4,1,20,28,20,10,4,20,4,"41.035212","28.884559"
331,"406,213.09","4,545,060.67",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,20,7,20,23,1,20,28,20,23,30,21,28,20,23,"41.035010","28.884703"
334,"406,228.56","4,545,035.27",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,9,21,20,12,16,9,21,20,12,16,28,21,20,2,16,"41.034784","28.884890"
339,"406,248.41","4,545,004.45",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,28,6,12,12,23,28,6,12,12,23,28,3,20,12,"41.034508","28.885131"
345,"406,264.02","4,544,979.31",10,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,26,21,29,9,21,23,16,29,12,21,23,16,29,12,"41.034284","28.885321"
19,"405,744.52","4,546,229.94",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,26,28,20,7,16,26,28,20,7,16,26,28,10,20,"41.045483","28.878953"
19,"405,744.52","4,546,229.94",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,26,28,20,7,16,26,28,20,7,16,26,28,10,20,"41.045483","28.878953"
19,"405,744.52","4,546,229.94",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,26,28,20,7,16,26,28,20,7,16,26,28,10,20,"41.045483","28.878953"
19,"405,744.52","4,546,229.94",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,26,28,20,7,16,26,28,20,7,16,26,28,10,20,"41.045483","28.878953"
19,"405,744.52","4,546,229.94",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,26,28,20,7,16,26,28,20,7,16,26,28,10,20,"41.045483","28.878953"
19,"405,744.52","4,546,229.94",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,26,28,20,7,16,26,28,20,7,16,26,28,10,20,"41.045483","28.878953"
90,"405,957.64","4,545,705.91",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,3,3,2,9,13,3,3,2,9,13,3,3,2,9,"41.040167","28.881570"
90,"405,957.64","4,545,705.91",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,3,3,2,9,13,3,3,2,9,13,3,3,2,9,"41.040167","28.881570"
90,"405,957.64","4,545,705.91",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,3,3,2,9,13,3,3,2,9,13,3,3,2,9,"41.040167","28.881570"
90,"405,957.64","4,545,705.91",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,3,3,2,9,13,3,3,2,9,13,3,3,2,9,"41.040167","28.881570"
90,"405,957.64","4,545,705.91",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,3,3,2,9,13,3,3,2,9,13,3,3,2,9,"41.040167","28.881570"
90,"405,957.64","4,545,705.91",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,3,3,2,9,13,3,3,2,9,13,3,3,2,9,"41.040167","28.881570"
94,"405,962.30","4,545,687.28",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,9,29,10,3,23,9,29,10,3,23,9,29,10,3,"41.039800","28.881623"
94,"405,962.30","4,545,687.28",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,9,29,10,3,23,9,29,10,3,23,9,29,10,3,"41.039800","28.881623"
94,"405,962.30","4,545,687.28",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,9,29,10,3,23,9,29,10,3,23,9,29,10,3,"41.039800","28.881623"
94,"405,962.30","4,545,687.28",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,9,29,10,3,23,9,29,10,3,23,9,29,10,3,"41.039800","28.881623"
94,"405,962.30","4,545,687.28",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,9,29,10,3,23,9,29,10,3,23,9,29,10,3,"41.039800","28.881623"
94,"405,962.30","4,545,687.28",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,9,29,10,3,23,9,29,10,3,23,9,29,10,3,"41.039800","28.881623"
105,"405,976.27","4,545,626.96",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,10,12,18,18,16,10,2,12,18,16,20,2,18,18,"41.039508","28.881625"
105,"405,976.27","4,545,626.96",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,10,12,18,18,16,10,2,12,18,16,20,2,18,18,"41.039508","28.881625"
105,"405,976.27","4,545,626.96",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,10,12,18,18,16,10,2,12,18,16,20,2,18,18,"41.039508","28.881625"
105,"405,976.27","4,545,626.96",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,10,12,18,18,16,10,2,12,18,16,20,2,18,18,"41.039508","28.881625"
105,"405,976.27","4,545,626.96",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,10,12,18,18,16,10,2,12,18,16,20,2,18,18,"41.039508","28.881625"
105,"405,976.27","4,545,626.96",11,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,10,12,18,18,16,10,2,12,18,16,20,2,18,18,"41.039508","28.881625"
3,"405,689.19","4,546,348.66",11,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,18,16,20,25,6,16,16,23,25,6,16,16,4,25,"41.046546","28.878277"
3,"405,689.19","4,546,348.66",11,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,18,16,20,25,6,16,16,23,25,6,16,16,4,25,"41.046546","28.878277"
3,"405,689.19","4,546,348.66",11,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,18,16,20,25,6,16,16,23,25,6,16,16,4,25,"41.046546","28.878277"
3,"405,689.19","4,546,348.66",11,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,18,16,20,25,6,16,16,23,25,6,16,16,4,25,"41.046546","28.878277"
3,"405,689.19","4,546,348.66",11,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,18,16,20,25,6,16,16,23,25,6,16,16,4,25,"41.046546","28.878277"
3,"405,689.19","4,546,348.66",11,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,18,16,20,25,6,16,16,23,25,6,16,16,4,25,"41.046546","28.878277"
275,"406,244.80","4,544,976.41",11,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
275,"406,244.80","4,544,976.41",11,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
275,"406,244.80","4,544,976.41",11,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
275,"406,244.80","4,544,976.41",11,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
275,"406,244.80","4,544,976.41",11,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
275,"406,244.80","4,544,976.41",11,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
3,"405,689.19","4,546,348.66",11,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,18,16,20,25,6,16,16,23,25,6,16,16,4,25,"41.046546","28.878277"
3,"405,689.19","4,546,348.66",11,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,18,16,20,25,6,16,16,23,25,6,16,16,4,25,"41.046546","28.878277"
3,"405,689.19","4,546,348.66",11,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,18,16,20,25,6,16,16,23,25,6,16,16,4,25,"41.046546","28.878277"
